gene_id,gene_short_name,cluster,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000100650,SRSF5,CD8,0.14665716168525622,2.4843763439785445,0.8914823914823915,0.16450931963040683,0.08987413912986834,1.8186730120463125e-63,6.680004159976226e-58
ENSG00000198668,CALM1,CD8,0.18020365038282432,4.253121240403831,0.9684684684684685,0.18607074597668372,0.22225813688538099,4.576524937079985e-157,1.6809621859144156e-151
ENSG00000080824,HSP90AA1,CD8,0.14466445151942392,2.3658340011171433,0.8533988533988534,0.16951563848869156,0.11567765560641255,1.9059270294609497e-81,7.000489038480362e-76
ENSG00000140319,SRP14,CD8,0.12932219066843728,2.19673192979122,0.9025389025389026,0.14328710962446634,0.09152182403179572,1.3037113948393036e-64,4.788544990358711e-59
ENSG00000166710,B2M,CD8,0.16040523883309576,37.63791724056717,1,0.16040523883309576,0.24270519234658366,7.732832807491506e-172,2.840277223024438e-166
ENSG00000008517,IL32,CD8,0.1377888212810011,1.876054410005475,0.6855036855036855,0.2010037643776611,0.24121041768499896,9.359450331289379e-171,3.43773546613292e-165
ENSG00000189067,LITAF,CD8,0.16245329519738796,1.983098036691317,0.8386568386568387,0.1937065170273542,0.14588474094706966,1.190457355530355e-102,4.372561771436549e-97
ENSG00000125148,MT2A,CD8,0.1414446566586508,2.221963817640598,0.6965601965601965,0.20306164112899783,0.14228746348007684,4.0740741068045845e-100,1.4964114935034307e-94
ENSG00000131143,COX4I1,CD8,0.1258217142083707,3.7336780744900464,0.9615069615069615,0.13085886971756444,0.061909454377459684,4.1479297761117706e-44,1.5235387546956296e-38
ENSG00000271503,CCL5,CD8,0.18903156073492453,10.398953636375683,0.9848484848484849,0.1919397385923849,0.4601735330653437,0,0
ENSG00000173812,EIF1,CD8,0.18096517668582793,16.689255130707146,0.997952497952498,0.18133646346606147,0.2616240596153757,1.3837007193771659e-185,5.0823465792795245e-180
ENSG00000108654,DDX5,CD8,0.13906506355323042,3.6853733648333105,0.9385749385749386,0.14816618027791828,0.07278562677320305,1.269437134951742e-51,4.6626552910490976e-46
ENSG00000132475,H3F3B,CD8,0.15548220139326932,11.869985758627164,0.9967239967239967,0.155993235744603,0.12554912559821613,2.3423901405913634e-88,8.603622410293483e-83
ENSG00000077984,CST7,CD8,0.19063120601286326,1.7764597881518949,0.72891072891072894,0.26152887926034385,0.25945053467519724,5.300622604810261e-184,1.9469239833694137e-178
ENSG00000101084,RAB5IF,CD8,0.12270914157631599,1.1142668567443865,0.6404586404586404,0.19159573128475937,0.08813955670189308,2.9119848787340094e-62,1.0695749579438803e-56
ENSG00000125534,PPDPF,CD8,0.1256216284849368,2.513728036663083,0.8890253890253891,0.14130263323823844,0.08420432783363943,1.5659782367664896e-59,5.751853723425685e-54
ENSG00000197540,GZMM,CD8,0.22313255307162919,1.4851461350369968,0.7682227682227682,0.29045292889174756,0.2854602099541055,5.135974302682857e-203,1.886448497349716e-197
ENSG00000099622,CIRBP,CD8,0.16270483122896284,3.1108551369385817,0.9406224406224406,0.1729757065133336,0.1479131267280825,4.42170838985752e-104,1.6240979133030568e-98
ENSG00000104964,AES,CD8,0.1332476634309601,1.5130146627413927,0.7628992628992629,0.17465957815265942,0.09949459442075707,3.716967932792634e-70,1.3652460386826674e-64
ENSG00000007264,MATK,CD8,0.12350066150164084,0.6724772425131683,0.5024570024570024,0.2457934925729478,0.12060830256985026,6.772004113609684e-85,2.4873638829329507e-79
ENSG00000167658,EEF2,CD8,0.12243172652968669,3.1863394985211753,0.9217854217854218,0.13282020265903816,0.058906002499824785,4.896537817977627e-42,1.7985032370810003e-36
ENSG00000132002,DNAJB1,CD8,0.16350002159174007,0.9963636312638144,0.6097461097461098,0.26814442762057034,0.1456052567456116,1.8737123645306826e-102,6.882164252044842e-97
ENSG00000127528,KLF2,CD8,0.13692722058899331,1.2578597453567957,0.6117936117936118,0.22381276618361556,0.0978077867072635,5.549820569528915e-69,2.03845464500854e-63
ENSG00000221983,UBA52,CD8,0.1371836491359603,4.5468207071666855,0.9623259623259623,0.14255424305958087,0.09097828503345018,3.110321943405452e-64,1.1424243601347659e-58
ENSG00000126264,HCST,CD8,0.1473567419507587,1.8111203923107038,0.7858312858312858,0.18751702128387326,0.12180230450023408,9.87950243157816e-86,3.6287511226210896e-80
ENSG00000128016,ZFP36,CD8,0.12641824890992928,2.836241565165246,0.8153153153153153,0.15505442683980275,0.04485992576415809,2.3194913490949224e-32,8.51951492013914e-27
ENSG00000125743,SNRPD2,CD8,0.12941353522134744,1.4981887660142956,0.7817362817362817,0.16554628235229463,0.09615746090994756,7.80711429852442e-68,2.867560888962318e-62
ENSG00000105373,NOP53,CD8,0.12935180170342397,1.701430190823743,0.8050778050778051,0.16066993884016345,0.06881852504049361,7.022243251811601e-49,2.579276968633653e-43
ENSG00000105374,NKG7,CD8,0.25683042841960163,11.429288982947213,0.9406224406224406,0.2730430588596723,0.4764761478627534,0,0
ENSG00000000938,FGR,Granulocyte,0.12903802147948423,1.19396367945052,0.34502923976608185,0.3739915537795221,0.0726187938983772,1.6789757752933258e-15,6.166894812410138e-10
ENSG00000119535,CSF3R,Granulocyte,0.2954738962185618,3.3613402433387596,0.5380116959064327,0.5491960462323269,0.23270470083499173,2.1979748655463527e-46,8.073183660900408e-41
ENSG00000173846,PLK3,Granulocyte,0.1440907095401823,1.510323780036448,0.3742690058479532,0.3849923645526746,0.07925744715770094,8.787409683471021e-17,3.2276243641485893e-11
ENSG00000163131,CTSS,Granulocyte,0.13952710097863388,4.031259419204348,0.5087719298245614,0.27424292261317695,0.04009700361620891,3.3525703796302322e-9,0.001231402453008564
ENSG00000116584,ARHGEF2,Granulocyte,0.17732301263014408,1.4257847012671605,0.38596491228070173,0.45942780545082784,0.11871340986392082,2.1860196655622375e-24,8.029272091806754e-19
ENSG00000135821,GLUL,Granulocyte,0.13775696436419968,1.930325624951975,0.43859649122807015,0.3140858787503753,0.066900635722155,2.1351137996437194e-14,7.842294337229377e-9
ENSG00000169554,ZEB2,Granulocyte,0.2974595533717448,5.356650756763635,0.7368421052631579,0.403695108147368,0.21574127994570544,4.19661397771591e-43,1.5414205106290315e-37
ENSG00000018280,SLC11A1,Granulocyte,0.2938244579529273,3.4816155034618,0.5146198830409356,0.5709543444312565,0.2137246503852876,1.0297319853315437e-42,3.782215879442613e-37
ENSG00000173744,AGFG1,Granulocyte,0.11867625394405042,0.8817843646718232,0.27485380116959063,0.43177956222197067,0.07865819226213809,1.1467643428842412e-16,4.2120768990572465e-11
ENSG00000124831,LRRFIP1,Granulocyte,0.1319794465468955,2.4482903352889185,0.543859649122807,0.2426718855862272,0.033445521550874435,6.666426113220636e-8,0.024485849778120527
ENSG00000168036,CTNNB1,Granulocyte,0.14531993744157368,1.624700194265252,0.43859649122807015,0.331329457366788,0.07143814014536114,2.8379134750628945e-15,1.0423684573040763e-9
ENSG00000163660,CCNL1,Granulocyte,0.13656521114320136,2.6329214788709185,0.5789473684210527,0.23588536470189325,0.04509813294167769,3.5670430453855685e-10,1.3101784776131648e-4
ENSG00000087266,SH3BP2,Granulocyte,0.12900113659115117,1.1974914209531269,0.3567251461988304,0.36162613700142376,0.08395839743548301,1.0892374184405491e-17,4.000779930306321e-12
ENSG00000168214,RBPJ,Granulocyte,0.12953512732143135,1.3457105552009903,0.3567251461988304,0.3631230618354879,0.07173070268842192,2.4917785179390255e-15,9.15232741417522e-10
ENSG00000038427,VCAN,Granulocyte,0.2532774593932842,3.075173997767527,0.47368421052631576,0.5346968587191556,0.18652324364311737,1.8486263001243722e-37,6.79002288661982e-32
ENSG00000248323,LUCAT1,Granulocyte,0.13478173459019346,1.0844023876182363,0.21052631578947367,0.640213239303419,0.08405601536143033,1.043031007235776e-17,3.8310633198870774e-12
ENSG00000113648,H2AFY,Granulocyte,0.20301125280853669,2.729572057376167,0.5789473684210527,0.35065580030565424,0.13602738257643693,1.00922695415466e-27,3.706900694879608e-22
ENSG00000170458,CD14,Granulocyte,0.1329071095684977,1.2797203783252127,0.27485380116959063,0.48355565396198097,0.08855191019597332,1.4171445884214854e-18,5.205186244718e-13
ENSG00000135077,HAVCR2,Granulocyte,0.13652051951155586,0.8783663842955923,0.26900584795321636,0.5075001920973055,0.09734260729686388,2.864471472339135e-20,1.0521232362616366e-14
ENSG00000072786,STK10,Granulocyte,0.16237288223856686,1.7830010418740587,0.4444444444444444,0.3653389850367754,0.10312851399576824,2.1986156088830338e-21,8.075537117583472e-16
ENSG00000113742,CPEB4,Granulocyte,0.13683131339328836,1.0163967649365175,0.3157894736842105,0.4332991590787465,0.09964508741317037,1.0312236866403576e-20,3.7876949132669e-15
ENSG00000008083,JARID2,Granulocyte,0.19070402250832147,2.1204476920007367,0.43859649122807015,0.434805171318973,0.12179844433276656,5.563356698385692e-25,2.043426478673763e-19
ENSG00000137331,IER3,Granulocyte,0.13340707271982266,1.610918314843281,0.36257309941520466,0.36794531346918835,0.07800073074555917,1.535764994013124e-16,5.6408801806601446e-11
ENSG00000137409,MTCH1,Granulocyte,0.15412063704306525,1.9401153421596289,0.5087719298245614,0.30292676936050755,0.08403499965144545,1.0528100604802756e-17,3.866981880244657e-12
ENSG00000118515,SGK1,Granulocyte,0.11803247667989547,1.3400220430957315,0.3333333333333333,0.3540974300396864,0.06600807364149208,3.176073089631755e-14,1.1665748218948333e-8
ENSG00000136286,MYO1G,Granulocyte,0.1575225986544299,2.2869209660253964,0.4678362573099415,0.33670455462384397,0.07678644827314733,2.6340859711406724e-16,9.675024112859401e-11
ENSG00000183696,UPP1,Granulocyte,0.1758603279596393,2.5279232617835157,0.5672514619883041,0.3100218152690548,0.10010115159055137,8.423110157020036e-21,3.093816783783616e-15
ENSG00000169919,GUSB,Granulocyte,0.15499516458431958,1.8223643924009887,0.43859649122807015,0.35338897525224866,0.08398191171299764,1.077923350127097e-17,3.959223244250329e-12
ENSG00000105835,NAMPT,Granulocyte,0.11625814763886884,1.6286135358017264,0.38011695906432746,0.30584835763456264,0.045881762909647,2.512114069628967e-10,9.227020098887892e-5
ENSG00000198223,CSF2RA,Granulocyte,0.15419510302769873,0.9238877426314435,0.28654970760233917,0.5381094411782956,0.10871373239881174,1.8453208271357496e-22,6.77788185127788e-17
ENSG00000130066,SAT1,Granulocyte,0.23412817699924604,10.69101583619516,0.7953216374269005,0.29438175196228733,0.12048697311553758,9.95373909224645e-25,3.6560183223212135e-19
ENSG00000104763,ASAH1,Granulocyte,0.1209353442865132,1.89747265218081,0.4444444444444444,0.27210452464465473,0.043012071061209176,9.076305738679197e-10,3.333736174122608e-4
ENSG00000170873,MTSS1,Granulocyte,0.12169887744260008,1.3745668261419353,0.3567251461988304,0.3411558695522068,0.05083035867741005,2.7511971897225712e-11,1.0105174789822902e-5
ENSG00000155926,SLA,Granulocyte,0.1280770256131255,1.391572968923283,0.30994152046783624,0.4132296486763106,0.07321294708848022,1.2892615135900885e-15,4.735470432031531e-10
ENSG00000178209,PLEC,Granulocyte,0.1564338095479208,1.6864615185754166,0.40350877192982454,0.38768378887962984,0.1011804134831788,5.2180820929973556e-21,1.9166067708400217e-15
ENSG00000135047,CTSL,Granulocyte,0.1588529126592678,2.327199032375256,0.3684210526315789,0.4311721915037269,0.09173624809303907,3.4479739388496955e-19,1.266444275713432e-13
ENSG00000165029,ABCA1,Granulocyte,0.1990621817590585,2.3146380002977454,0.391812865497076,0.5080542250865523,0.12435329745881739,1.7912255660068421e-25,6.579189416198791e-20
ENSG00000169155,ZBTB43,Granulocyte,0.1453624849592189,1.5930902533377282,0.36257309941520466,0.40091911174236183,0.07961140035970359,7.508898843330036e-17,2.7580260540539658e-11
ENSG00000085265,FCN1,Granulocyte,0.16674479305598172,3.9718147334395244,0.5146198830409356,0.3240154501428736,0.0938324257666889,1.3599869486933612e-19,4.995245662420202e-14
ENSG00000117984,CTSD,Granulocyte,0.12402842028760425,1.5390398130713427,0.4152046783625731,0.2987163361856384,0.05876122275494097,8.0025730853398e-13,2.9393530968183937e-7
ENSG00000026508,CD44,Granulocyte,0.11599078996014733,2.3336272913988974,0.4853801169590643,0.23896897690584573,0.016935327837706356,1.2239289219939718e-4,1
ENSG00000066336,SPI1,Granulocyte,0.13296263998285765,2.7954626641767555,0.5380116959064327,0.2471370808377028,0.06650784521773268,2.5428265489889935e-14,9.339827342702063e-9
ENSG00000245532,NEAT1,Granulocyte,0.5647929214668848,35.29850170929328,0.9824561403508771,0.574878509350222,0.6747071203524195,2.880383895867434e-133,1.0579678853360043e-127
ENSG00000251562,MALAT1,Granulocyte,0.19713131236121662,153.9818114086256,1,0.19713131236121662,0.09741556300960062,2.773226125161947e-20,1.0186087289981083e-14
ENSG00000173020,GRK2,Granulocyte,0.17018563029219455,2.215121082323584,0.4853801169590643,0.35062340698753336,0.09801767709351505,2.123019080386293e-20,7.797870312449658e-15
ENSG00000110719,TCIRG1,Granulocyte,0.16637949928579743,2.1526292857862988,0.5380116959064327,0.30924885193338436,0.09636757491638208,4.415151123670464e-20,1.621689422875285e-14
ENSG00000054967,RELT,Granulocyte,0.30958353085159784,3.0979830901255543,0.6491228070175439,0.4769259799605696,0.27330118068325854,2.997220587379837e-54,1.1008821189652014e-48
ENSG00000084234,APLP2,Granulocyte,0.1896860936719668,2.769711837367127,0.4327485380116959,0.438328675917653,0.09980417010993306,9.609451756640773e-21,3.5295612396659126e-15
ENSG00000170525,PFKFB3,Granulocyte,0.1157155436833784,0.9089708693156922,0.27485380116959063,0.4210076163799512,0.07461381985918021,6.917189331929091e-16,2.540690558806887e-10
ENSG00000120594,PLXDC2,Granulocyte,0.13956055080707347,1.1752248785929105,0.30994152046783624,0.45028026769829366,0.08793169279690177,1.8663255550604024e-18,6.855032426992409e-13
ENSG00000107968,MAP3K8,Granulocyte,0.1258945268693303,3.469277332411549,0.5087719298245614,0.24744786315695955,0.02450717002952242,3.808304653513209e-6,1
ENSG00000197746,PSAP,Granulocyte,0.20267719744533377,8.29827232947458,0.7777777777777778,0.26058496814400056,0.09723537324669763,3.004066410358739e-20,1.1033965965911752e-14
ENSG00000132334,PTPRE,Granulocyte,0.16187565870286663,2.425024893954571,0.5029239766081871,0.32186904230453717,0.08056912272504745,4.9070834606274985e-17,1.802376662171941e-11
ENSG00000172243,CLEC7A,Granulocyte,0.22065928293611103,3.041503906721829,0.52046783625731,0.42396334137162905,0.14288781345159504,4.808634567621042e-29,1.7662162853217765e-23
ENSG00000139112,GABARAPL1,Granulocyte,0.1423926565791562,1.7950588189085788,0.40350877192982454,0.35288614891356107,0.06522711466160173,4.495890184367641e-14,1.651344960608419e-8
ENSG00000161638,ITGA5,Granulocyte,0.16108329976961994,1.8988785879762677,0.3508771929824561,0.4590874043434169,0.09254964248000831,2.4031503152869305e-19,8.826795139552049e-14
ENSG00000123338,NCKAP1L,Granulocyte,0.1645905568685946,1.7417149470382447,0.4093567251461988,0.4020712174932811,0.10340042724138204,1.9487596722882948e-21,7.157813763911629e-16
ENSG00000123384,LRP1,Granulocyte,0.2284968625574073,2.099389741670188,0.4444444444444444,0.5141179407541665,0.15950944333042755,3.006829498820476e-32,1.1044114817462597e-26
ENSG00000070961,ATP2B1,Granulocyte,0.15737705352513137,2.196479145722327,0.4502923976608187,0.349499690296071,0.07609746407541909,3.57756648561045e-16,1.314043747731204e-10
ENSG00000271614,ATP2B1-AS1,Granulocyte,0.13987060481614913,2.016601216043735,0.38596491228070173,0.36239202156911365,0.0709521384855202,3.5224432989372047e-15,1.2937969461429342e-9
ENSG00000100644,HIF1A,Granulocyte,0.20802333644230694,5.182613028529145,0.7251461988304093,0.2868708913841491,0.11738135741426936,3.946995481180703e-24,1.4497353872331534e-18
ENSG00000185650,ZFP36L1,Granulocyte,0.12317200087465248,3.242919427150787,0.6081871345029239,0.20252319374582284,0.016467540929724446,1.5197181107187612e-4,1
ENSG00000170345,FOS,Granulocyte,0.2086858136007069,4.9387302766365115,0.6023391812865497,0.3464589720943775,0.12415893148779913,1.952516613921768e-25,7.171613048100793e-20
ENSG00000185215,TNFAIP2,Granulocyte,0.30350134141376417,2.9446523380614398,0.5906432748538012,0.5138488057599373,0.2417201022935999,3.954058172455534e-48,1.45232952080109e-42
ENSG00000140332,TLE3,Granulocyte,0.15969375331068233,2.07289684778738,0.4619883040935672,0.3456662255205909,0.08830459381905534,1.5815916457882484e-18,5.809201930896695e-13
ENSG00000089280,FUS,Granulocyte,0.12601444478773954,2.832396488553307,0.5730994152046783,0.21988234753779046,0.024414061901500913,3.973131626695465e-6,1
ENSG00000140678,ITGAX,Granulocyte,0.2781253340945805,3.4491453996087382,0.5380116959064327,0.5169503492410138,0.18485553971800198,3.879225337334014e-37,1.4248433456281208e-31
ENSG00000141002,TCF25,Granulocyte,0.21713728162657786,3.8615856312896457,0.7426900584795322,0.2923659461271245,0.13911927737317226,2.5598976427066224e-28,9.402529640637851e-23
ENSG00000167703,SLC43A2,Granulocyte,0.2297975652171559,2.1381492485937525,0.4853801169590643,0.47343835725462247,0.17238373982420807,9.891202294178187e-35,3.633048493853942e-29
ENSG00000141480,ARRB2,Granulocyte,0.13381417809378893,1.9321182564044408,0.49707602339181284,0.26920264063574006,0.05596356095991725,2.7848197603949406e-12,1.0228670828128221e-6
ENSG00000132510,KDM6B,Granulocyte,0.12146219199075356,1.5005140185403563,0.3508771929824561,0.34616724717364766,0.052972112054327156,1.0575671522556225e-11,3.884454725906424e-6
ENSG00000141506,PIK3R5,Granulocyte,0.15460705156587112,1.4636362747805922,0.38596491228070173,0.40057281542066614,0.09621645876195997,4.7213716066171475e-20,1.7341645124820848e-14
ENSG00000184922,FMNL1,Granulocyte,0.20770913758070836,3.0683838714767075,0.6081871345029239,0.3415217550605878,0.12732875313374142,4.785452049631056e-26,1.7577013232815365e-20
ENSG00000186407,CD300E,Granulocyte,0.13441760873864195,1.2066713919730692,0.2631578947368421,0.5107869132068394,0.09025070097911919,6.666872770778839e-19,2.4487490355798386e-13
ENSG00000185359,HGS,Granulocyte,0.165377836993586,1.4343445945213185,0.3742690058479532,0.44186890821723757,0.10110629011083187,5.392540801760601e-21,1.9806856290274704e-15
ENSG00000125810,CD93,Granulocyte,0.12045463918169623,1.0562764447917683,0.21637426900584794,0.5566957648667583,0.08083155675466433,4.367173005928921e-17,1.6040670122506986e-11
ENSG00000104885,DOT1L,Granulocyte,0.11707703157389265,0.767595327864617,0.24561403508771928,0.4766707714079915,0.06939716954823058,7.033044312722776e-15,2.5832442091073884e-9
ENSG00000178951,ZBTB7A,Granulocyte,0.12556377137785604,1.5030155776233807,0.36257309941520466,0.34631298234860297,0.061367627406113165,2.5060767977394093e-13,9.204845138864828e-8
ENSG00000142347,MYO1F,Granulocyte,0.24989744600101488,2.768081849728974,0.5789473684210527,0.43164104309266205,0.18693820501709837,1.537271005857554e-37,5.646411777224855e-32
ENSG00000127507,ADGRE2,Granulocyte,0.11550410980661588,0.7149439491842221,0.23976608187134502,0.48173665309588576,0.07711300413266067,2.2783248724400625e-16,8.368310039721074e-11
ENSG00000099331,MYO9B,Granulocyte,0.2978978236671492,3.748968772395052,0.672514619883041,0.44296111171376096,0.24791822614517572,2.4935210221567786e-49,9.158727649592069e-44
ENSG00000011422,PLAUR,Granulocyte,0.13372047708234208,1.6928425837320384,0.36257309941520466,0.3688097029206532,0.07048873320080377,4.3284385897685625e-15,1.5898398224605827e-9
ENSG00000125740,FOSB,Granulocyte,0.11410300953758272,1.0877674198242975,0.21637426900584794,0.5273409359709904,0.06841678779689783,1.0877045269767506e-14,3.995149604630875e-9
ENSG00000197405,C5AR1,Granulocyte,0.13234275137395612,1.7205339442165695,0.30994152046783624,0.42699265065936787,0.06655996852800326,2.4845348885431734e-14,9.125721490967961e-9
ENSG00000100083,GGA1,Granulocyte,0.11840858829814813,0.9213688979846854,0.29239766081871343,0.40495737197966664,0.06964257974957902,6.305867479416068e-15,2.3161514310570012e-9
ENSG00000183741,CBX6,Granulocyte,0.14588968848850217,1.5468852694448363,0.34502923976608185,0.42283282595820126,0.08698096376168592,2.8463587572686767e-18,1.0454704179035422e-12
ENSG00000196576,PLXNB2,Granulocyte,0.14147208723801713,1.2510046548965887,0.32748538011695905,0.4319951235303737,0.09707691744470741,3.2228910623732074e-20,1.1837711101007415e-14
ENSG00000198888,MT-ND1,Granulocyte,0.2800130568656434,46.33703853335198,1,0.2800130568656434,0.4002696094421778,5.477803468509619e-79,2.0120026917870515e-73
ENSG00000198763,MT-ND2,Granulocyte,0.25408383489771236,37.4593815564268,0.9941520467836257,0.25557844569122834,0.32772723571784057,7.932108462180048e-65,2.9134713702671936e-59
ENSG00000198804,MT-CO1,Granulocyte,0.32844137195242706,199.66244592470434,1,0.32844137195242706,0.5340019928579172,2.7078869787808042e-105,9.946095951931681e-100
ENSG00000198712,MT-CO2,Granulocyte,0.2765133344693099,174.60237701685,1,0.2765133344693099,0.4094327472259092,8.802186477425107e-81,3.2330518953447193e-75
ENSG00000228253,MT-ATP8,Granulocyte,0.21394870583269704,19.312897506504278,0.9707602339181286,0.22039294396018794,0.15481023497605342,2.421455895075938e-31,8.894031717172871e-26
ENSG00000198899,MT-ATP6,Granulocyte,0.24317868620458288,37.939078647886184,0.9941520467836257,0.24460914906460984,0.29308009267863333,4.338080428818192e-58,1.5933812795853508e-52
ENSG00000198938,MT-CO3,Granulocyte,0.26179237344419903,134.32333544210712,1,0.26179237344419903,0.35064929693444225,2.708830303004025e-69,9.949560791236814e-64
ENSG00000198840,MT-ND3,Granulocyte,0.28485377869076034,57.99739003129569,1,0.28485377869076034,0.37675781324515095,2.1696034433408036e-74,7.968975143425205e-69
ENSG00000212907,MT-ND4L,Granulocyte,0.21528975880464224,35.54843713856368,0.9766081871345029,0.22044639973409474,0.1464063361871986,1.009107886480102e-29,3.706463358120279e-24
ENSG00000198886,MT-ND4,Granulocyte,0.29462586468351565,31.551515713695643,0.9824561403508771,0.2998870408385784,0.40223662403283306,2.2573258252544014e-79,8.29118032941767e-74
ENSG00000198786,MT-ND5,Granulocyte,0.23473078994692304,23.256275371434818,0.9649122807017544,0.24326645503590205,0.1928488739989046,1.1108604297138694e-38,4.08020146694334e-33
ENSG00000198695,MT-ND6,Granulocyte,0.14036902803020399,4.483419562300959,0.5789473684210527,0.24245559387035232,0.03497203450102219,3.3524172906520916e-8,0.01231346223273804
ENSG00000198727,MT-CYB,Granulocyte,0.22946215711608892,73.28937374235807,0.9941520467836257,0.23081193451088944,0.24884818019012883,1.6470004723504387e-49,6.049449204947885e-44
ENSG00000215788,TNFRSF25,high-MT T,0.08531015711569513,0.8483671244426033,0.18164794007490637,0.4696456072142392,0.04877993204679667,1.7464734601113874e-19,6.414814483723727e-14
ENSG00000188529,SRSF10,high-MT T,0.10121255431339177,2.517314466480153,0.5,0.20242510862678353,0.005984316125917942,0.0015934877356521843,1
ENSG00000117616,RSRP1,high-MT T,0.06281854316357807,1.1003558651891432,0.2602996254681648,0.24133166941978912,0.007202768599167116,5.326458856914193e-4,1
ENSG00000134744,TUT4,high-MT T,0.06623215987312474,0.9948388825196148,0.24906367041198502,0.26592461182141813,0.018711681998410046,2.3334715444064023e-8,0.008570864317320159
ENSG00000116754,SRSF11,high-MT T,0.0952297336367512,1.812631504111321,0.3801498127340824,0.2505058017833751,0.015034082080224406,5.565575452738745e-7,0.20442414293663938
ENSG00000160710,ADAR,high-MT T,0.06491290535131365,1.1037151581960258,0.27340823970037453,0.2374211743671335,0.0038697738598561836,0.011130672034134164,1
ENSG00000117523,PRRC2C,high-MT T,0.12256906804448672,2.8986997003576573,0.5112359550561798,0.23975048474635863,0.01505737723824459,5.454509842777771e-7,0.20034469197621183
ENSG00000081237,PTPRC,high-MT T,0.06817472797196629,1.6532077971489167,0.35767790262172283,0.19060368972267017,4.9540452101886334e-5,0.7739693880308929,1
ENSG00000054267,ARID4B,high-MT T,0.06317004886261723,1.2447737216150154,0.2902621722846442,0.21763100704927485,0.001861708178298882,0.07830009293069966,1
ENSG00000143924,EML4,high-MT T,0.12612987945505347,2.6519295454931546,0.4550561797752809,0.277174302999994,0.022630447929703867,8.085512570241745e-10,2.9698168525623634e-4
ENSG00000152518,ZFP36L2,high-MT T,0.09593743025871385,3.3724624644665155,0.5131086142322098,0.1869729480224569,0.006177388413783928,0.0013382713108637755,1
ENSG00000144028,SNRNP200,high-MT T,0.06388479003630818,0.9184941339202123,0.21722846441947566,0.2940903265464532,0.016132803293250737,2.1530392939110713e-7,0.07908134856928303
ENSG00000115085,ZAP70,high-MT T,0.0898573711936317,1.131536209594231,0.2640449438202247,0.3403108951588605,0.044873689553042884,4.808438862302551e-18,1.7661444025625893e-12
ENSG00000135968,GCC2,high-MT T,0.06252493044427664,0.8737598288710916,0.22659176029962547,0.2759364698945762,0.011733570597270943,9.792885079335674e-6,1
ENSG00000138378,STAT4,high-MT T,0.06450614225107686,0.6660943650076059,0.1760299625468165,0.3664497868305855,0.03072874235703806,8.027075926273259e-13,2.9483530147960944e-7
ENSG00000115524,SF3B1,high-MT T,0.06687501345201582,1.3473196368738813,0.32771535580524347,0.20406432676215114,0.0010008002754505903,0.1967581135262368,1
ENSG00000013441,CLK1,high-MT T,0.07729651819692014,1.1580181157850373,0.2883895131086142,0.2680281864750348,0.015050738297090971,5.485934367595777e-7,0.20149891791522964
ENSG00000114857,NKTR,high-MT T,0.09308665483366796,1.4046769050637198,0.31835205992509363,0.29240160988928643,0.029419768141488962,2.4492298140798333e-12,8.996045599413369e-7
ENSG00000163660,CCNL1,high-MT T,0.10424043026393051,2.4136795479921,0.47191011235955055,0.22089043555928134,0.01573690028355255,3.0309037738606384e-7,0.11132539870427864
ENSG00000168685,IL7R,high-MT T,0.0744749983927091,0.9957660576892573,0.22284644194756553,0.33419873228324926,0.02932031071603146,2.665952449130856e-12,9.792070005182125e-7
ENSG00000164327,RICTOR,high-MT T,0.06586468076481135,0.9471346235609869,0.2397003745318352,0.27477921506569736,0.016342140940449435,1.7970657020882497e-7,0.06600640294427162
ENSG00000134352,IL6ST,high-MT T,0.06616487609660782,0.9032281018217437,0.22284644194756553,0.2969079313915006,0.018668081392286776,2.422633357669801e-8,0.008898356549054756
ENSG00000153922,CHD1,high-MT T,0.08432104364706325,1.4898551628605432,0.3295880149812734,0.25583771197461236,0.0138113951649751,1.6055739237855035e-6,0.5897289077803393
ENSG00000152495,CAMK4,high-MT T,0.0620096898795188,0.6768324542680966,0.1647940074906367,0.3762860726779891,0.025462612515838756,7.172243165759801e-11,2.6343720870267408e-5
ENSG00000081059,TCF7,high-MT T,0.07301548329142882,0.7410805747898473,0.1704119850187266,0.42846448436948337,0.036032400410993065,8.792502713256213e-15,3.2294950390817202e-9
ENSG00000131507,NDFIP1,high-MT T,0.10083119899188168,1.7446845077052127,0.3408239700374532,0.2958453860531034,0.02174948597945423,1.7197527588511045e-9,6.316669080787695e-4
ENSG00000164466,SFXN1,high-MT T,0.06504046437777085,0.8059952977309818,0.20599250936329588,0.31574189070663305,0.02540031892074119,7.564338813555778e-11,2.7783892105578508e-5
ENSG00000169045,HNRNPH1,high-MT T,0.07248364769962144,1.3681493257563593,0.3089887640449438,0.2345834416460476,0.00601214989427616,0.00155385446552425,1
ENSG00000112739,PRPF4B,high-MT T,0.07294083565575528,1.2446431721026678,0.30337078651685395,0.24043460642082293,0.009545239531656589,6.669302820914686e-5,1
ENSG00000206503,HLA-A,high-MT T,0.08435024460434701,7.044085747157138,0.7528089887640449,0.11204733984756543,0.023024462825461472,5.770329036186997e-10,2.1194476253205203e-4
ENSG00000204525,HLA-C,high-MT T,0.0661267402554948,9.010537199516117,0.799625468164794,0.08269714120944782,0.10611381181503486,1.2758352169974346e-40,4.6861555103837473e-35
